"Línea","Sentido","Geometrías"
"319","v","-62.07107541688449,-38.87733803993812,0 -62.07094655165766,-38.87732513659957,0 -62.07089166666,-38.87750666666,0 -62.07081333333,-38.877735,0 -62.07079666666,-38.87783833333,0 -62.07089833333,-38.87792166666,0 -62.07121833333,-38.877955,0 -62.07167666666,-38.87802833333,0 -62.07215666666,-38.87810666666,0 -62.072785,-38.87820833333,0 -62.07325333333,-38.87828,0 -62.07374333333,-38.87836,0 -62.074335,-38.87846166666,0 -62.07478166666,-38.87853333333,0 -62.075305,-38.87861333333,0 -62.07591333333,-38.87871166666,0 -62.07638166666,-38.87878166666,0 -62.07697166666,-38.87887666666,0 -62.07766833333,-38.87898666666,0 -62.07813166666,-38.87906166666,0 -62.07866166666,-38.87913833333,0 -62.07931166666,-38.87924,0 -62.07980000000001,-38.87929833333,0 -62.08007,-38.87933166666,0 -62.080195,-38.87935833333,0 -62.081035,-38.87951,0 -62.08161166666,-38.87960666666,0 -62.082205,-38.879695,0 -62.08242333333,-38.87967333333,0 -62.08252000000001,-38.87951,0 -62.08259833333,-38.87912333333,0 -62.08272333333,-38.878675,0 -62.08277166666,-38.878475,0 -62.08282166666,-38.87826,0 -62.08286666666,-38.878095,0 -62.08291333332999,-38.87791166666,0 -62.08301,-38.87754333333,0 -62.08308333333,-38.87725833333,0 -62.08318833332999,-38.87688833333,0 -62.08331833333,-38.87638,0 -62.08340333333,-38.87606,0 -62.08353166666,-38.875625,0 -62.08366166666,-38.87510666666,0 -62.08371,-38.8748,0 -62.08374333333001,-38.87464833333,0 -62.08380500000001,-38.874195,0 -62.08395166666,-38.87366333333,0 -62.08413,-38.87300333333,0 -62.08427833332999,-38.87244333333,0 -62.08440333333,-38.87197666666,0 -62.08454833333001,-38.87146666666,0 -62.084545,-38.871245,0 -62.08433333333,-38.87117666666,0 -62.08383166666,-38.871105,0 -62.08332333333001,-38.87102666666,0 -62.08284166666,-38.87094833333,0 -62.08221666666,-38.870845,0 -62.08183166666,-38.870785,0 -62.08128833333,-38.87070166666,0 -62.08060999999999,-38.870595,0 -62.080065,-38.87050666666,0 -62.07935,-38.870385,0 -62.07875,-38.87029833333,0 -62.07866833333,-38.87028,0 -62.07858666666,-38.870225,0 -62.07857,-38.87009833333,0 -62.078705,-38.86962833333,0 -62.07878333333,-38.86931333333,0 -62.07878833333,-38.86929833333,0 -62.07889166666,-38.86921833333,0 -62.07911166666,-38.86922666666,0 -62.08021666666,-38.86941333333,0 -62.08058833333,-38.86944,0 -62.08068666666,-38.86933,0 -62.08076833333001,-38.86899833333,0 -62.08091833333,-38.86845833333,0 -62.08110833333,-38.86777666666,0 -62.08130000000001,-38.86705833333,0 -62.08147166666,-38.86640833333,0 -62.08164333333,-38.86575,0 -62.08178333333,-38.865175,0 -62.081855,-38.86490333333,0 -62.08194,-38.86462833333,0 -62.08208499999999,-38.8641,0 -62.08222833333,-38.86352166666,0 -62.08233666666,-38.86309333333,0 -62.08235666665999,-38.86299166666,0 -62.08243666666,-38.86279833333,0 -62.08252000000001,-38.86252333333,0 -62.08264666666,-38.86207333333,0 -62.08278833333,-38.861525,0 -62.082925,-38.86101333333,0 -62.08305333333,-38.86056833333,0 -62.08312333333,-38.8603,0 -62.08313500000001,-38.860225,0 -62.08313666666,-38.86020833333,0 -62.08320833333,-38.85995666666,0 -62.08333166666,-38.859495,0 -62.08347666666,-38.85892666666,0 -62.08364666666,-38.85830666666,0 -62.08382833333,-38.857645,0 -62.08402000000001,-38.85694,0 -62.084215,-38.85624,0 -62.08436166666,-38.855675,0 -62.08448166666,-38.85537833333,0 -62.08462166666,-38.854925,0 -62.08474999999999,-38.85444666666,0 -62.084855,-38.854035,0 -62.084915,-38.85376,0 -62.08546833332999,-38.85187333333,0 -62.08563333332999,-38.85126333333,0 -62.08568166666001,-38.85096333333,0 -62.08568666666,-38.850915,0 -62.08593333333,-38.85000833333,0 -62.086065,-38.84953333333,0 -62.0862,-38.84900333333,0 -62.08635166665999,-38.84845333333,0 -62.08653166666,-38.847795,0 -62.08671333333001,-38.847105,0 -62.08686666666,-38.84652666666,0 -62.08701166666,-38.846325,0 -62.08732333333,-38.846335,0 -62.08793333333,-38.84645,0 -62.08876,-38.84659333333,0 -62.08978833333,-38.84676666666,0 -62.09090166666,-38.84694833333,0 -62.09176,-38.84709666666,0 -62.09259,-38.84724166666,0 -62.09279833333001,-38.84725333333,0 -62.0929,-38.84714833333,0 -62.09298666666001,-38.84677666666,0 -62.09314000000001,-38.84618833333,0 -62.09333000000001,-38.845465,0 -62.09355833333,-38.84461833333,0 -62.09379833333,-38.84372666666,0 -62.09405166665999,-38.84276333333,0 -62.09432833333,-38.84175166666,0 -62.09461166666,-38.840705,0 -62.094895,-38.83964333333,0 -62.09516500000001,-38.83865,0 -62.09553,-38.83745333333,0 -62.09576166666,-38.83651166666,0 -62.09645,-38.83387333333,0 -62.09685833333,-38.83237166666,0 -62.09740833333,-38.83065833333,0 -62.09799833333,-38.829435,0 -62.09873166666,-38.828255,0 -62.09960166666,-38.82714333333,0 -62.10052333333001,-38.82606,0 -62.101445,-38.824995,0 -62.10236333333,-38.82393666666,0 -62.103265,-38.82286666666,0 -62.10406333332999,-38.82176,0 -62.104705,-38.82060666666,0 -62.10521166666,-38.81943,0 -62.10556333332999,-38.81823666666,0 -62.10579166666,-38.81703333333,0 -62.10599,-38.81583666666,0 -62.10619,-38.81468,0 -62.10637833333,-38.81363833333,0 -62.10650666666,-38.81299666666,0 -62.10654666666,-38.81282,0 -62.10671333333,-38.81223666666,0 -62.10685333333,-38.811785,0 -62.107035,-38.81124,0 -62.10723666666,-38.81057,0 -62.10746833333,-38.809775,0 -62.10770833333,-38.80892,0 -62.10797500000001,-38.80802166666,0 -62.10826166666,-38.80708666666,0 -62.10854333333,-38.80610833333,0 -62.10884833333,-38.80507666666,0 -62.10916166666,-38.80400333333,0 -62.10949666666,-38.80287666666,0 -62.10982666666,-38.80172166666,0 -62.11016666666001,-38.800555,0 -62.11051000000001,-38.79939166666,0 -62.11084333333,-38.79822833333,0 -62.111185,-38.79706333333,0 -62.11152666666,-38.795895,0 -62.111865,-38.794725,0 -62.112215,-38.793555,0 -62.112555,-38.79238833333,0 -62.11285666666,-38.791225,0 -62.11314833333,-38.79007666666,0 -62.11344166666001,-38.78894333333,0 -62.113715,-38.78781166666,0 -62.11399166666,-38.78669,0 -62.114265,-38.78560166666,0 -62.11453,-38.78454833333,0 -62.11478833333,-38.783505,0 -62.115025,-38.78249666666,0 -62.11518833333,-38.78174666666,0 -62.11526333332999,-38.78144833333,0 -62.11528833332999,-38.781355,0 -62.115395,-38.781,0 -62.115555,-38.78044166666,0 -62.11572833333,-38.77974,0 -62.11592666666,-38.77895,0 -62.11614333333001,-38.77812333333,0 -62.11634833333,-38.77727666666,0 -62.11656333333001,-38.776435,0 -62.11677333333,-38.775615,0 -62.11701833333,-38.77482666666,0 -62.11750833332999,-38.77409666666,0 -62.11833333333,-38.77347833333,0 -62.11944333333,-38.77309166666,0 -62.120695,-38.77302166666,0 -62.12194666666001,-38.77327666666,0 -62.1232,-38.77353666666,0 -62.12446000000001,-38.77367166666,0 -62.12571499999999,-38.773665,0 -62.12696666666,-38.77358,0 -62.12826833332999,-38.77346,0 -62.12966833333,-38.77333333333,0 -62.131145,-38.77319666666,0 -62.13266666666,-38.773055,0 -62.134205,-38.772905,0 -62.13573833333,-38.77276666666,0 -62.13725333333,-38.77262333333,0 -62.13876166666001,-38.77246333333,0 -62.140275,-38.77220833333,0 -62.141795,-38.77181,0 -62.14330833333,-38.7713,0 -62.14477666666,-38.77076833333,0 -62.14615666666001,-38.770265,0 -62.14747833333,-38.76979,0 -62.14876666666001,-38.76932333333,0 -62.15004833333,-38.76886166666,0 -62.15132666666001,-38.76839833333,0 -62.152625,-38.76793,0 -62.15394166666,-38.767445,0 -62.15527833333,-38.76696,0 -62.15707166666,-38.76631833333,0 -62.15842000000001,-38.76582,0 -62.15975166666,-38.76533833333,0 -62.16100666666,-38.76488166666,0 -62.16196166666,-38.76452,0 -62.16235166666,-38.76436833333,0 -62.162505,-38.76431666666,0 -62.16298833333,-38.76415666666,0 -62.163725,-38.76389666666,0 -62.16463333333,-38.76357,0 -62.16565166666,-38.76319333333,0 -62.16673333333,-38.76277333333,0 -62.16781666666,-38.76228666666,0 -62.16906333333,-38.76166666666,0 -62.17013333333,-38.76113666666,0 -62.17120166665999,-38.76060333333,0 -62.17226666666,-38.76007,0 -62.17335,-38.75953,0 -62.17440666666,-38.75899333333,0 -62.17512833333,-38.75851666666,0 -62.175415,-38.75806833333,0 -62.17535333333,-38.75758666666,0 -62.175055,-38.756865,0 -62.174785,-38.756245,0 -62.17454166666,-38.755675,0 -62.17447,-38.75554166666,0 -62.17441,-38.75541,0 -62.17439666666,-38.75527666666,0 -62.17444,-38.75516,0 -62.17455666666,-38.75506166666,0 -62.17488833333,-38.75497333333,0 -62.17523166665999,-38.75493333333,0 -62.17626833333,-38.75474,0 -62.17679,-38.75462666666,0 -62.176945,-38.754595,0 -62.177305,-38.75453,0 -62.17790833333,-38.754425,0 -62.17856999999999,-38.75429166666,0 -62.17945166665999,-38.75410833333,0 -62.18037166666,-38.75391333333,0 -62.18134666666,-38.75371833333,0 -62.18217333333,-38.75355166666,0 -62.18304166666,-38.75337833333,0 -62.18389666666,-38.753205,0 -62.18497666666,-38.752985,0 -62.18619,-38.75274166666,0 -62.18790833333,-38.75239333333,0 -62.18931333333,-38.75211166666,0 -62.19051333333,-38.751865,0 -62.19197166666,-38.75156833333,0 -62.19340999999999,-38.75127666666,0 -62.19478,-38.751,0 -62.19607500000001,-38.75073666666,0 -62.196535,-38.75061666666,0 -62.19659833333001,-38.7506,0 -62.19692333333,-38.75056,0 -62.19743833332999,-38.75046166666,0 -62.1982,-38.75030833333,0 -62.19947666666,-38.75005166666,0 -62.20063166666,-38.74981833333,0 -62.201845,-38.74956166666,0 -62.20303833333,-38.74917,0 -62.20413166665999,-38.74863833333,0 -62.20506,-38.74802833333,0 -62.20593666665999,-38.74737833333,0 -62.20735166666,-38.74632166666,0 -62.20812666666001,-38.745735,0 -62.20889,-38.74516666666,0 -62.20965166666,-38.74459666666,0 -62.21048666666001,-38.74397166666,0 -62.211485,-38.74322333333,0 -62.21231833333,-38.74266166666,0 -62.21313666665999,-38.74217166666,0 -62.21391666666,-38.74163666666,0 -62.21451833333,-38.74118166666,0 -62.21506833333,-38.740765,0 -62.21569333333,-38.74029666666,0 -62.21633666666,-38.739715,0 -62.21687166666,-38.73907166666,0 -62.21733333333,-38.73859166666,0 -62.21774,-38.73828,0 -62.21829666666001,-38.73785833333,0 -62.21893333333,-38.73736666666,0 -62.21951333333,-38.736935,0 -62.21990833333,-38.73658666666,0 -62.220205,-38.73607,0 -62.220275,-38.73545333333,0 -62.22037333333,-38.73507166666,0 -62.220805,-38.73462666666,0 -62.22135166666,-38.73420333333,0 -62.221585,-38.73402833333,0 -62.22200000000001,-38.73372,0 -62.22256333333,-38.73328,0 -62.22317499999999,-38.73282666666,0 -62.22374,-38.73239166666,0 -62.22421333333,-38.73201666666,0 -62.22442166666,-38.73186166666,0 -62.22444166666001,-38.73185166666,0 -62.22472666665999,-38.73164166666,0 -62.22519,-38.73129166666,0 -62.22576333333,-38.73085,0 -62.22630666665999,-38.73043,0 -62.22683666665999,-38.73003666666,0 -62.22732666666,-38.72966166666,0 -62.227725,-38.72934666666,0 -62.22786166666,-38.72921,0 -62.22797333333,-38.729135,0 -62.22821166666,-38.728985,0 -62.22853666666,-38.72873833333,0 -62.22870166666,-38.72860166666,0 -62.22878999999999,-38.72853333333,0 -62.22899833333,-38.72845333333,0 -62.22914,-38.72854833333,0 -62.22935833333,-38.728735,0 -62.22979666666,-38.72908333333,0 -62.23038666666,-38.729555,0 -62.23099,-38.73004,0 -62.23158,-38.730505,0 -62.23207333333,-38.73091166666,0 -62.23255,-38.73129166666,0 -62.23303833333,-38.73168666666,0 -62.233255,-38.731855,0 -62.233255,-38.731855,0 -62.23326166666,-38.73186166666,0 -62.23349333333,-38.73201833333,0 -62.23356166666,-38.73207166666,0 -62.23362166666,-38.73213,0 -62.23394833333,-38.73242333333,0 -62.23444666666001,-38.73282833333,0 -62.23491166666,-38.73319333333,0 -62.23534333332999,-38.73354166666,0 -62.23561500000001,-38.73372333333,0 -62.23570000000001,-38.73382666666,0 -62.23595666666,-38.73404,0 -62.23637166666,-38.73436666666,0 -62.23691166666,-38.73480333333,0 -62.23752333333,-38.73529,0 -62.23815833333,-38.7358,0 -62.2388,-38.73631666666,0 -62.23943000000001,-38.73683,0 -62.239965,-38.737255,0 -62.2405,-38.73769,0 -62.24111,-38.738165,0 -62.24165333332999,-38.73859666666,0 -62.24190333333,-38.7388,0 -62.24195333333,-38.73884,0 -62.24207666666,-38.738935,0 -62.24242333333001,-38.73922333333,0 -62.24283666666,-38.73956333333,0 -62.24323999999999,-38.73956166666,0 -62.24350166666001,-38.73932333333,0 -62.24356333333001,-38.73927333333,0 -62.243635,-38.73921666666,0 -62.243885,-38.73902,0 -62.24418000000001,-38.73879166666,0 -62.24458833333,-38.73848166666,0 -62.24505833333,-38.73812166666,0 -62.24550666666001,-38.73777333333,0 -62.24595,-38.737445,0 -62.24637333333001,-38.73711666666,0 -62.24676333332999,-38.736805,0 -62.24711,-38.73653666666,0 -62.24734500000001,-38.73634833333,0 -62.24769,-38.73608,0 -62.24813666666,-38.73575666666,0 -62.24855833333,-38.73543333333,0 -62.24876,-38.73526166666,0 -62.2488,-38.73518,0 -62.24879333332999,-38.73503333333,0 -62.24878166666001,-38.73480333333,0 -62.24883333333,-38.73465333333,0 -62.24892833333001,-38.73458333333,0 -62.24894333333,-38.734585,0 -62.24921333332999,-38.73437833333,0 -62.24970833333001,-38.73400666666,0 -62.25032166666,-38.73354666666,0 -62.25098333333,-38.73304666666,0 -62.25164,-38.73253166666,0 -62.25232166666,-38.73200166666,0 -62.25296833333,-38.73151833333,0 -62.25347666666,-38.73112333333,0 -62.25390833333,-38.73078666666,0 -62.25430666666,-38.730485,0 -62.25451,-38.73033333333,0 -62.25489333333,-38.73004166666,0 -62.25515333333001,-38.72984833333,0 -62.25532,-38.72972166666,0 -62.25572333333,-38.72941,0 -62.256155,-38.72908333333,0 -62.25657333333,-38.728775,0 -62.25703166666,-38.72841666666,0 -62.257485,-38.72806666666,0 -62.257925,-38.72772833333,0 -62.25824833333,-38.72745666666,0 -62.25846,-38.72728333333,0 -62.25854833332999,-38.72721833333,0 -62.25856,-38.72721,0 -62.25880666666,-38.72704833333,0 -62.25892833333,-38.72696333333,0 -62.25895333333,-38.72694,0 -62.25921666666,-38.72673666666,0 -62.25956666666001,-38.72647333333,0 -62.25990833333,-38.726215,0 -62.26027000000001,-38.72594333333,0 -62.26049500000001,-38.72573833333,0 -62.260675,-38.72559,0 -62.26070833333001,-38.725565,0 -62.26098166666,-38.72539333333,0 -62.26130666666,-38.72515333333,0 -62.26145333333,-38.725065,0 -62.26148,-38.725045,0 -62.26179166666,-38.72481666666,0 -62.26227333333,-38.724435,0 -62.26258333333,-38.72418333333,0 -62.26291833333,-38.72392,0 -62.26330833333,-38.723605,0 -62.26339833333,-38.72353333333,0 -62.26343333333,-38.72351166666,0 -62.26371166665999,-38.723345,0 -62.26407999999999,-38.723065,0 -62.26440666665999,-38.72282833333,0 -62.26471833333,-38.72260166666,0 -62.26480333333,-38.72253166666,0 -62.26487166666,-38.722475,0 -62.26507666666,-38.72227166666,0 -62.26517666666,-38.72218666666,0 -62.26519,-38.72217833333,0 -62.26544666666,-38.722005,0 -62.265885,-38.72172333333,0 -62.26598666666,-38.72164833333,0 -62.26624333333,-38.72147666666,0 -62.266675,-38.72115166666,0 -62.26711333333,-38.72084166666,0 -62.26753,-38.720545,0 -62.26800166666,-38.72017,0 -62.26834833333001,-38.71989833333,0 -62.26867666666,-38.71962166666,0 -62.26873833333,-38.71959,0 -62.26897499999999,-38.71946333333,0 -62.26937333333,-38.719145,0 -62.26964166666,-38.71893666666,0 -62.26994,-38.71872,0 -62.27031,-38.71843,0 -62.27035666665999,-38.71839666666,0 -62.27038666666,-38.718375,0 -62.27060500000001,-38.71820166666,0 -62.27074999999999,-38.718065,0 -62.27079166666001,-38.71803666666,0 -62.27108333332999,-38.71785,0 -62.271585,-38.71747333333,0 -62.27223166666,-38.716985,0 -62.27267333333,-38.71661333333,0 -62.27258666666,-38.71646666666,0 -62.27248,-38.7164,0 -62.27245833333,-38.716365,0 -62.272315,-38.71622666666,0 -62.27187333333,-38.71586166666,0 -62.27137333333,-38.71541833333,0 -62.27105833332999,-38.71516333333,0 -62.27101333333,-38.71512833333,0 -62.270925,-38.715065,0 -62.270735,-38.71489833333,0 -62.27052500000001,-38.71473,0 -62.27026666666001,-38.714525,0 -62.26996166666,-38.71428666666,0 -62.269645,-38.71403,0 -62.26938500000001,-38.71381833333,0 -62.26932833333,-38.713785,0 -62.26926166666,-38.71381333333,0 -62.26914666666,-38.71373166666,0 -62.26899166665999,-38.71355666666,0 -62.26877999999999,-38.71336166666,0 -62.26851166666,-38.71314833333,0 -62.26816000000001,-38.71284833333,0 -62.26784,-38.71258166666,0 -62.26756833333,-38.712355,0 -62.267195,-38.712045,0 -62.26697833333,-38.711865,0 -62.26695,-38.71181,0 -62.266835,-38.71171666666,0 -62.26666833333,-38.71159,0 -62.26642666666001,-38.71142333333,0 -62.26611333333,-38.71120166666,0 -62.26587833333001,-38.71103833333,0 -62.26563833333,-38.71086833333,0 -62.26548666666,-38.71076833333,0 -62.2652,-38.71057833333,0 -62.26482333333001,-38.71031666666,0 -62.26448166666,-38.71007666666,0 -62.26421333333001,-38.70989333333,0 -62.26413833333,-38.70984333333,0 -62.26392833333,-38.70970166666,0 -62.26295,-38.70901666666,0 -62.26231666666,-38.70858,0 -62.26235833333,-38.70799666666,0 -62.263405,-38.70670833333,0 -62.26410333333001,-38.70584333333,0 -62.26462333333,-38.70521166666,0 -62.26489166666,-38.70486666666,0 -62.26493833332999,-38.70481166666,0 -62.26496833333,-38.70477833333,0 -62.26519166666,-38.70451166666,0 -62.26552833333,-38.70410833333,0 -62.26600833333,-38.703505,0 -62.26647333333,-38.70293166666,0 -62.26691166666,-38.70238666666,0 -62.26724666666,-38.70195333333,0 -62.26730666666,-38.70187666666,0 -62.267395,-38.70176666666,0 -62.26765333333,-38.70146,0 -62.26797833333,-38.70104833333,0 -62.26830166666,-38.70064333333,0 -62.26853666666,-38.700335,0 -62.26872,-38.70006333333,0 -62.26880666666,-38.69995166666,0 -62.26889333333,-38.69993833333,0 -62.268995,-38.69977333333,0 -62.26879,-38.69916833333,0 -62.26869166665999,-38.69907166666,0 -62.26858000000001,-38.69899166666,0 -62.26846333333,-38.69892833333,0 -62.26700166666,-38.698635,0 -62.26658833333,-38.69863333333,0 -62.26627573657542,-38.69876500437948,0"
